tag	nonce	classical	n_shots	rung	ms	pair_ms	sim_ms	stream_fp
i261s0	69284272931041	15	9024	9024	3407	1145	2261	5752ef4120ab216d54f437cd8e7eee30
i261s0	69421711884513	11	9024	9024	3383	1166	2216	ee1abf489b8d68c3055ef9b92b6d55dc
i261s0	69559150837985	15	9024	9024	4511	1483	3027	beaf2ef99a4840bba3cf7729dfcea5b9
i261s0	69696589791456	17	9024	9024	4002	1347	2654	8767c4fa30fd04b019b89b825c6dff04
i261s0	69696589791457	18	9024	9024	5239	1795	3443	a9710d794a2602eae7e29fe540e0cce9
i261s0	69834028744929	13	9024	9024	5454	1384	4069	1d113fdc208839a2c7a3c48f1ba44277
i261s0	69971467698401	16	9024	9024	4544	1431	3112	eb205bcafffc9bb0aa10ec894328fcea
i261s0	70108906651873	11	9024	9024	4083	1418	2664	e01e8721d3ffaf70ef3407c6627bdfc0
i261s0	70246345605345	17	9024	9024	7351	2141	5209	04af5682502c748bc5ef76e43f1172c3
i261s0	70383784558817	10	9024	9024	3235	1090	2144	8ff2766b83354d305715098008bf6a10
i261s0	70521223512289	15	9024	9024	3250	1094	2155	91d598d84e48250bcd4def51185b977f
i261s0	70658662465761	21	9024	9024	3246	1102	2144	801ac318384b7d2bca8f91dc8f0d1018
i261s0	70796101419232	17	9024	9024	5017	1378	3638	eb4442ee478d63bb28b3e748848d76d5
i261s0	70796101419233	15	9024	9024	3247	1106	2140	d3372a93323de8d4af95b2f346bf17c0
i261s0	70933540372705	21	9024	9024	4229	1474	2754	311ba8d36470ba951815151603aee403
i261s0	71070979326177	16	9024	9024	5081	1640	3440	c7e3a40dbdb961bc4385c0c932eb7d3d
i261s0	71208418279649	14	9024	9024	4238	1432	2806	05c9a28f8bc8c3c7769817ae46fd6eff
i261s0	71345857233121	16	9024	9024	4930	1980	2950	b06700dae347bd1001b70f3e668a7492
i261s0	71483296186593	14	9024	9024	4085	1380	2705	08f1981858f76385b14a62f1e30c3bb2
i261s0	71620735140065	15	9024	9024	4879	2134	2744	4f7b920b95cd8475bf1a06cd6c884bfe
i261s0	71758174093537	11	9024	9024	3253	1078	2174	f793ec43e86bdef1c003a03cf0913146
i261s0	71895613047008	18	9024	9024	7264	2292	4972	371fb75011132a017e6d4124fdef0e88
i261s0	71895613047009	20	9024	9024	3284	1087	2197	bd4f3e33fb986da08410ae3f779723c6
i261s0	72033052000481	14	9024	9024	3269	1091	2177	b16ab9f3eb64ef51c06693a447e8e54c
i261s0	72170490953953	18	9024	9024	3274	1081	2193	3e93e4792744c422628c0f07812452b0
i261s0	72307929907425	16	9024	9024	4306	1553	2752	9bef9674fcf27fe8025b63bc60bfd485
i261s0	72445368860897	10	9024	9024	5225	1813	3412	35feca4fc4e4561dd205eb69de21e4c9
i261s0	72582807814369	16	9024	9024	4248	1438	2810	655631475c6b291626b09a8ca6f887ae
i261s0	72720246767841	20	9024	9024	6552	2632	3919	f96e2be00bd59e1f435c7644140193c6
i261s0	72857685721313	17	9024	9024	4776	1483	3293	749edb83d74e02a756cb219990300c3a
i261s0	72995124674784	22	9024	9024	4347	1508	2838	0baaf52433abbc9b0bfe836e787e0407
i261s0	72995124674785	13	9024	9024	6487	1625	4861	de2a3ae1d8ffce979504e454821b8a9c
i261s0	73132563628257	11	9024	9024	3186	1036	2149	a1352519384bf2c40fe40c23f59ca224
i261s0	73270002581729	19	9024	9024	3213	1042	2170	bf0e1ee69db207136c73d25c48a22f14
i261s0	73407441535201	16	9024	9024	3201	1055	2146	658a8ecd7725858990c393a88f581132
i261s0	73544880488673	14	9024	9024	3218	1035	2182	f522b24f00b2bba5a10fdb687a6dbe18
i261s0	73682319442145	18	9024	9024	4191	1508	2683	36227b41b4642b768cbdb10269c13262
i261s0	73819758395617	10	9024	9024	5208	1700	3507	82b79a1a1f51efbf83d1ef94fbd8380f
i261s0	73957197349089	15	9024	9024	4148	1399	2749	c2c83315317c5e8389386ba018fff044
i261s0	74094636302560	12	9024	9024	7595	2443	5151	afc43bc259de73508395c6f8d97e67cc
i261s0	74094636302561	13	9024	9024	6181	2516	3665	e2dd79bb8e70b0437bda1fa8d51ab7fd
i261s0	74232075256033	21	9024	9024	5628	2481	3147	837daaff955bd0cdda3553b30bdfafd0
i261s0	74369514209505	23	9024	9024	4488	1721	2767	0c2b2c16b596b9666bcefb3b4a5ca31b
i261s0	74506953162977	14	9024	9024	3222	1081	2141	6ca284a1f76e4648f2b3790a32fb6560
i261s0	74644392116449	13	9024	9024	3238	1081	2157	5be6f4e6b89671a6041f5c72ee76df83
i261s0	74781831069921	11	9024	9024	3225	1089	2135	119c582094461ea75a974da21d5d2d63
i261s0	74919270023393	21	9024	9024	3215	1078	2136	a08c65625dad43254e46209063df570e
i261s0	75056708976865	7	9024	9024	4195	1503	2691	dfc1125f01a6e9d3effc371c248c16a1
i261s0	75194147930336	18	9024	9024	7253	2287	4965	cb3a78a08c6e7f08b7572f6f658498e8
i261s0	75194147930337	15	9024	9024	5155	1728	3426	8a3760695fee010a6448144bdb79b0bb
i261s0	75331586883809	18	9024	9024	4199	1470	2728	449d1762894cf7b994d62f81f30b0896
i261s0	75469025837281	11	9024	9024	4475	1430	3045	2d50c8cb839dff5c414315458b040628
i261s0	75606464790753	11	9024	9024	4058	1401	2656	b757a113885b66e5211514f48fba0da1
i261s0	75743903744225	10	9024	9024	4319	1602	2716	6ea32b45003d9b200daaa9d201340570
i261s0	75881342697697	14	9024	9024	3229	1053	2176	1b46a89280d1b6161289c0bfe7979727
i261s0	76018781651169	17	9024	9024	3242	1051	2190	831b4df990095f204d967c237936a95a
i261s0	76156220604641	20	9024	9024	3232	1064	2168	22976b7eb0eea904e55f09ca82d7cb21
i261s0	76293659558112	7	9024	9024	7516	2328	5187	f52c2317b06d41d39cb7cc2cd1258b1b
i261s0	76293659558113	15	9024	9024	3251	1062	2188	61d1447e399bafea775459a3bfd9c667
i261s0	76431098511585	19	9024	9024	4099	1424	2675	265336597794563bd796f7b390634cdf
i261s0	76568537465057	18	9024	9024	5288	1815	3473	fcd8ef4c430a771ad579f16ddf396897
i261s0	76705976418529	20	9024	9024	4228	1416	2811	5f0d20aae814717977c92ddbb9bce74b
i261s0	76843415372001	17	9024	9024	4205	1517	2687	34345c17c0dbc4db271336fa1ef816da
i261s0	76980854325473	17	9024	9024	4110	1360	2749	d2ef91e5697e73268664ca99320e498d
i261s0	77118293278945	17	9024	9024	5914	1685	4228	bed3241a7d1368c292455d9910994417
i261s0	77255732232417	18	9024	9024	3312	1071	2240	178cc1a500c0890c03ff82fb6f90500e
i261s0	77393171185888	10	9024	9024	7758	2620	5137	0cb6da509adfeac9757e7beffaac7a71
i261s0	77393171185889	11	9024	9024	3254	1071	2182	f61cfbc9c34fa6a67d884a2801de2977
i261s0	77530610139361	19	9024	9024	3227	1083	2143	3967e1d8ff8f0d669347ffa63553d48e
i261s0	77668049092833	14	9024	9024	3242	1055	2186	a83e15ddef0523944b192ba62dd15838
i261s0	77805488046305	19	9024	9024	4028	1456	2571	bd533b6503d9b2de2d95af8354e55e67
i261s0	77942926999777	12	9024	9024	5189	1652	3536	3f84e4dd382c3fa4b0351454a5531577
i261s0	78080365953249	19	9024	9024	4420	1409	3010	81c5eee6beaf28fce7a1c916e1beca99
i261s0	78217804906721	17	9024	9024	4462	1434	3028	de7953170313adc53da1e234e3acc14d
i261s0	78355243860193	19	9024	9024	7033	1938	5094	49ad2e496af3a0ab55dd33970e6315db
i261s0	78492682813664	19	9024	9024	4222	1489	2732	5051c22adc6301b71d3b2cd4b2f881af
i261s0	78492682813665	14	9024	9024	5565	2263	3301	a1117eff78960623e02b1eed9d497efe
i261s0	78630121767137	18	9024	9024	3287	1131	2156	851d440aaee9b4c792a6cde44821327c
i261s0	78767560720609	15	9024	9024	3335	1133	2201	bf1f11f870c8aecaac309547e65d7d00
i261s0	78904999674081	16	9024	9024	3309	1148	2160	8fdca4f2d6842431381fb16614f806e4
i261s0	79042438627553	19	9024	9024	3312	1123	2188	0b356fa146a640c74f2c5772e0f157c2
i261s0	79179877581025	17	9024	9024	4110	1437	2673	0e5c17d0aea8e91ba9e0d39fcb170144
i261s0	79317316534497	12	9024	9024	5340	1841	3498	2a537c98fb9911b1ef178d92dd4b2c24
i261s0	79454755487969	11	9024	9024	4505	1524	2981	fc18c557a0cd5107d48a35f46affaba4
i261s0	79592194441440	18	9024	9024	7301	2227	5074	8ecf7c8ce1d0fe2c413a57748b5cf39f
i261s0	79592194441441	21	9024	9024	5298	2460	2838	081bd09340a2cd5c01fd850b99d31d8e
i261s0	79729633394913	18	9024	9024	7429	2380	5049	1ccab8243eca0db9e6269a9c65f09f87
i261s0	79867072348385	19	9024	9024	5053	1455	3597	8fc1dd331444834f7d7ae2172a46717a
i261s0	80004511301857	15	9024	9024	3335	1064	2270	1b299cafc1e943720e562437a91a4482
i261s0	80141950255329	17	9024	9024	3225	1062	2162	37c4a3d5e562f769271c08c11f19c058
i261s0	80279389208801	19	9024	9024	3197	1090	2106	10276b2dfe3e00e0b010ee3292d6259b
i261s0	80416828162273	18	9024	9024	3431	1232	2198	a1416c840fb0742fd038ba8396504f5a
i261s0	80554267115745	11	9024	9024	4046	1444	2602	db865780917dcd767fede4d6bc34b7aa
i261s0	80691706069216	12	9024	9024	7747	2590	5157	3197e5138563244584a77d2a1b34fb1b
i261s0	80691706069217	20	9024	9024	4176	1731	2445	afd0bc37bb7dd01cc15a3260f1c26aac
i261s0	80829145022689	16	9024	9024	6968	1930	5037	4078425bc768be343d04fc5e28031003
i261s0	80966583976161	13	9024	9024	5986	1438	4547	c7f63e0bfa695fc87d6f9f3fa32799da
i261s0	81104022929633	20	9024	9024	7382	2223	5158	4c2ea77027dc7aed8c423f0be2cf8aea
i261s0	81241461883105	15	9024	9024	6450	2332	4117	3beac161df8db585521bbd24e8288996
i261s0	81378900836577	20	9024	9024	3251	1092	2159	3d09e9d2d5555425c2151163115c700d
i261s0	81516339790049	18	9024	9024	3274	1099	2174	9e2b974ab0b46640f30c2d41e84c6122
i261s0	81653778743521	19	9024	9024	3266	1129	2136	75578bc3853d4f035df8082735e90881
i261s0	81791217696992	12	9024	9024	7484	2339	5144	8406071d5ec5f2e4b606d2a4f69cecc1
i261s0	81791217696993	15	9024	9024	3246	1077	2168	4e87cfdd7adb8fa7fb05f35861297582
i261s0	81928656650465	21	9024	9024	4072	1438	2634	56bce045e8d6adc51969cae33315961e
i261s0	82066095603937	15	9024	9024	2324	878	1446	b60f3fbf2f878a162a98b14709c40eaf
i261s0	82203534557409	17	9024	9024	4151	1392	2759	e3aafae0825e91d0953da25440c01058
i261s0	82340973510881	18	9024	9024	6665	2412	4253	e68ef7b06d9c9835fe20d585d507c279
i261s0	82478412464353	10	9024	9024	4604	1746	2858	83dd9f1f8913501861f575637a046756
i261s0	82615851417825	14	9024	9024	4490	1803	2686	fe40358b9aa1a59b76b85368d064c8f6
i261s0	82753290371297	13	9024	9024	3455	1089	2366	a4b06d84a61c3479deb995cf68e115ee
i261s0	82890729324768	14	9024	9024	7334	2240	5094	f1028afaae23a2857fc2347eeb6a05a3
i261s0	82890729324769	18	9024	9024	3242	1097	2144	ab2e17a5701d2704158c71e0db06832a
i261s0	83028168278241	8	9024	9024	3246	1116	2130	b4500b55528e855f908474c526d7443b
i261s0	83165607231713	22	9024	9024	3218	1079	2139	07156ee90137ca67d68b0b653a447268
i261s0	83303046185185	21	9024	9024	4126	1424	2701	7b1da8a3305393f4484fcf5ed6526369
i261s0	83440485138657	13	9024	9024	1917	651	1266	fd08fbe80151620a59a5802bfe4a108b
i261s0	83577924092129	13	9024	9024	3951	1321	2629	92472b00782671d579704da908a4a184
i261s0	83715363045601	16	9024	9024	5207	1531	3675	53ad8ab867172340f03f8dab73fcd770
i261s0	83852801999073	13	9024	9024	4056	1436	2620	7ed9d08ec09bd8d7a2a8e843c09700b7
i261s0	83990240952544	18	9024	9024	7421	2362	5058	5e88ceea07a5a038bf6d97d5c500aff6
i261s0	83990240952545	21	9024	9024	4231	1467	2763	6c085e430103e56552884eda200cfaf6
i261s0	84127679906017	14	9024	9024	3275	1027	2248	edd55088e3f4c8a70beac25d886557b8
i261s0	84265118859489	15	9024	9024	3286	1055	2230	df04aa04d4399a7b05a69a7a71154361
i261s0	84402557812961	17	9024	9024	3481	1083	2398	7923ec4d870ca8cb9f5b0f3eccf3b59e
i261s0	84539996766433	14	9024	9024	3453	1032	2420	a4248c868a84c28025de17b89abe3529
i261s0	84677435719905	17	9024	9024	4162	1497	2665	aa79ae88195e3d9e4c0655473f5076f2
i261s0	84814874673377	15	9024	9024	1955	661	1293	3a1efaa07f841d333363b8ed257760bc
i261s0	84952313626849	12	9024	9024	3790	1283	2506	a6289b03972ec82099470ded6305607c
i261s0	85089752580320	13	9024	9024	4259	1557	2701	2a790e965bccdd75688c4e13c0d8c68f
i261s0	85089752580321	18	9024	9024	4497	1450	3046	de8fdd908a447afe8907c45d0d830e82
i261s0	85227191533793	16	9024	9024	6330	2169	4161	f8821032b5be7c07cd9f959b42369418
i261s0	85364630487265	19	9024	9024	4388	1595	2792	29f8519875251489f65c9484d4ac4208
i261s0	85502069440737	16	9024	9024	3217	1075	2142	84ec06dc6abf5b36f5d013a5e718e04c
i261s0	85639508394209	19	9024	9024	3381	1231	2150	532a48d8fca0e3475c554f0e481cfb56
i261s0	85776947347681	17	9024	9024	3343	1213	2130	a29f079559a417a5a8f68f882b779653
i261s0	85914386301153	22	9024	9024	3294	1076	2217	f19fa83e1421204f46c7c0662da8ea4a
i261s0	86051825254625	8	9024	9024	4237	1451	2785	02f0f442238ca345e71903ebd3e3b1d3
i261s0	86189264208096	12	9024	9024	4263	1473	2790	c98a81af850cf01423ab60be28a7f036
i261s0	86189264208097	11	9024	9024	1969	660	1309	88708db8a53420817428839fc39b65b9
i261s0	86326703161569	11	9024	9024	3451	1276	2175	2f590604961ab19ad52776177c3cb994
i261s0	86464142115041	10	9024	9024	4061	1332	2728	cd878586162ddeca9579716b6d982d31
i261s0	86601581068513	15	9024	9024	5341	1682	3658	47cee78b6a9ac4bbec1863e90080f243
i261s0	86739020021985	13	9024	9024	4375	1598	2776	8398968aa12c367f6e5483cdf057acb9
i261s0	86876458975457	23	9024	9024	3288	1073	2214	52ee09ea2d9e6b2764951f8140fcf461
i261s0	87013897928929	17	9024	9024	3321	1093	2228	90f7218c5a8eed589d9c34911a35a0b8
i261s0	87151336882401	20	9024	9024	3301	1092	2209	8fc94b48dde4460a93f497bad2cf3fc7
i261s0	87288775835872	18	9024	9024	7771	2538	5232	1603fc9b94da0fb44f05990d7571d1fb
i261s0	87288775835873	13	9024	9024	3341	1109	2232	2709877deaa5ab14ccd8a34d13ad90cb
i261s0	87426214789345	13	9024	9024	4204	1553	2651	b08527f194fe3be97ac14173310bf4c9
i261s0	87563653742817	17	9024	9024	2169	834	1334	b74d3e10dfd5758471a27e8b3904d385
i261s0	87701092696289	17	9024	9024	3825	1319	2505	6713a9aebd9bbb790841e371bb506707
i261s0	87838531649761	15	9024	9024	4439	1404	3034	95b85b6540e6e439dfcdfc4e2a0d42b2
i261s0	87975970603233	19	9024	9024	4420	1539	2881	776cc8d2b52c2b9dff6713dd9d8ee654
i261s0	88113409556705	9	9024	9024	4253	1382	2870	809f4e1cbf05f4c73044e65661caad98
i261s0	88250848510177	13	9024	9024	3316	1150	2166	981425ddd2d652d0059e86e311f299f4
i261s0	88388287463648	14	9024	9024	4115	1429	2685	b5ffd6a35dd41c735d28b0b938adbcd0
i261s0	88388287463649	14	9024	9024	3271	1096	2174	44b6a70e55d0edfe685cce89269b3d51
i261s0	88525726417121	14	9024	9024	3259	1113	2146	83327fe1550197ff7b4e9b93295731b3
i261s0	88663165370593	19	9024	9024	3215	1061	2154	fe1ecc8466b88b9bb9844bb8efdb7a57
i261s0	88800604324065	11	9024	9024	4218	1464	2754	902bcf2d8a0fb9f6a8c76101d4451a72
i261s0	88938043277537	14	9024	9024	1949	657	1292	59da9b0a3b632565db0f58d29093b9c4
i261s0	89075482231009	13	9024	9024	3431	1219	2211	6623f48423bb3dce3512b86e96856e70
i261s0	89212921184481	14	9024	9024	3829	1305	2523	06b7da69263d22881caa44b350106a5e
i261s0	89350360137953	15	9024	9024	3894	1350	2543	529e6dfd3ffa75e81cf031b45ceca3a0
i261s0	89487799091424	11	9024	9024	7327	2467	4859	2a34ff6859eaf03594b57f75f862749d
i261s0	89487799091425	10	9024	9024	5600	1812	3788	5bd21a81d9a5765e3b21303593bc662c
i261s0	89625238044897	10	9024	9024	2643	1005	1637	7ccdfbff13b09bae1f7c3e43d9711963
i261s0	90587310719200	17	9024	9024	5758	1681	4076	b3a6a63efb31be292eef93a3b108682b
i261s0	91686822346976	24	9024	9024	7347	2277	5070	e20273764f2a39364c63a80a0ccecdd4
i261s0	92786333974752	11	9024	9024	4736	1437	3298	a54ca9eac7f31038d5fa83bb46500844
i261s0	93885845602528	12	9024	9024	7514	2616	4898	5dba3a0b745992b6c74e934839ed4cb6
i261s0	94985357230304	15	9024	9024	4783	2160	2623	93185f52c94fedd84b6a3a44c06ac51a
i261s0	96084868858080	19	9024	9024	5844	2341	3502	27e59fc8fa5cb829dd2d52a1b3f107d0
i261s0	97184380485856	17	9024	9024	4147	1414	2732	9367194eb7b08d91cde52172e0af793b
i261s0	98283892113632	12	9024	9024	7759	2828	4930	f477eb3b72a313eff00e9f0635fbe6ec
i261s0	99383403741408	21	9024	9024	4464	1557	2907	ef7c60562a902cf7aa780d8e9993fda5
i261s0	100482915369184	14	9024	9024	6786	1573	5212	e41212cdaa9db46eb2afdf683be97d82
i261s0	101582426996960	10	9024	9024	4050	1459	2591	b608968895307c2360465f0ec6a8515e
i261s0	102681938624736	13	9024	9024	7115	2415	4699	10830cafec23098751a954d3596146e2
i261s0	103781450252512	17	9024	9024	7394	2206	5188	144d52cef25f8e819a04389c342f9d93
i261s0	104880961880288	9	9024	9024	7381	2311	5070	0911a023a94e7552aabbca6fd487937a
i261s0	105980473508064	22	9024	9024	7650	2523	5127	cfb1ee646f4d8d5b45010ba63df848f8
i261s0	107079985135840	8	9024	9024	4150	1414	2736	717988b034a676ccbeb40ed3c7ffb44c
i261s0	108179496763616	14	9024	9024	7504	2482	5021	978cc0649e0b6e450d60f76b54c7ceb0
i261s0	109279008391392	16	9024	9024	4189	1524	2664	4c0a477aeba14d4ee3fd889d8e11b6fc
i261s0	110378520019168	19	9024	9024	7448	2376	5071	ca958627e2aea44beba5cb62cbc56955
i261s0	111478031646944	22	9024	9024	7444	2451	4992	6b9a9141178de2858dcc8e67f3b4ce31
i261s0	112577543274720	16	9024	9024	7615	2549	5065	93a0d6d7dea42397a02837419056c65e
i261s0	113677054902496	17	9024	9024	7362	2392	4969	1007b056d181f803c99a02530ac97b2e
i261s0	114776566530272	17	9024	9024	5807	2311	3495	482fa789fd4d10ebf85577068f4f1a0b
i261s0	115876078158048	20	9024	9024	7365	2264	5100	ce555ce0f3b107c23d23ccc160bc3c85
i261s0	116975589785824	18	9024	9024	7376	2381	4995	d825aa2af7d66237bcbd4b3d852309f2
i261s0	118075101413600	21	9024	9024	7626	2524	5101	c19940242b41943226fed0f98519dd7d
i261s0	119174613041376	12	9024	9024	7426	2438	4987	7cded7806f35025447a966c5437bd0d6
i261s0	120274124669152	15	9024	9024	4274	1559	2715	e0fa23e8b4d015a1e1f0c833a3c91087
i261s0	121373636296928	14	9024	9024	4838	1997	2841	bcc347d71bc51d209746fd4d3bdf6e3d
i261s0	122473147924704	13	9024	9024	7435	2386	5048	18b86f67da46aa9a2f50e2e49b3aeb7f
i261s0	123572659552480	14	9024	9024	7432	2327	5104	f9c0130be9879752334f7011cc200158
i261s0	124672171180256	9	9024	9024	5203	1382	3821	95e824bbd6243cfb4965a8314ca975e1
i261s0	125771682808032	19	9024	9024	4344	1399	2944	e5bfd2b5dc3441e30058ea2c8d4bf65a
i261s0	126871194435808	19	9024	9024	7328	2274	5053	8e45522cf63d1aed06aa1805bd039c16
i261s0	127970706063584	10	9024	9024	5095	1406	3689	05e4e0259bb0a87a1eb45e520a525daa
i261s0	129070217691360	10	9024	9024	4370	1535	2835	ed202929e0d0b62e610a70cb835724bb
i261s0	130169729319136	18	9024	9024	7555	2496	5059	a8fc78442b83a0abfc25c9ae0570d1f0
i261s0	131269240946912	13	9024	9024	4181	1490	2691	a552c7bcc9276be1dab6abe34cf8a0f2
i261s0	132368752574688	18	9024	9024	4990	1800	3189	61be2df79bb012933fce65e925ad233d
i261s0	133468264202464	12	9024	9024	4156	1511	2644	01a5c5653bd060cad43eff58c28876c8
i261s0	134567775830240	18	9024	9024	4185	1380	2804	ab7f94e8a4dd382742500c46a11837c4
i261s0	135667287458016	13	9024	9024	7375	2363	5012	be404097f7671f25d927ea38778321db
i261s0	136766799085792	15	9024	9024	7348	2275	5072	81e3884163cf9785a09994b73bf75a00
i261s0	137866310713568	8	9024	9024	6879	2720	4158	856ac82138091dddd5114eba13fbac60
i261s0	138965822341344	18	9024	9024	4156	1449	2706	32e5340125589ade9a9eba6260828c59
i261s0	140065333969120	11	9024	9024	7472	2317	5154	25438f3ef366e13d611951600c76fcbb
i261s0	141164845596896	17	9024	9024	7609	2604	5005	13fc61c983d2d26a11e076bea17b30bd
i261s0	142264357224672	23	9024	9024	7437	2430	5006	01ac96339698d29ed853b3989e8f6393
i261s0	143363868852448	19	9024	9024	7594	2512	5082	a26f87cf88ae05467c1e6a3ea11bbf41
i261s0	144463380480224	7	9024	9024	7521	2608	4912	3f0b2a9a55259d5f512f9b682e8c5a5c
i261s0	145562892108000	14	9024	9024	4309	1535	2773	03a4b0a6865be37fcaf5d9d7af00a356
i261s0	146662403735776	14	9024	9024	4054	1369	2685	b731b8cec495d4797ebc12d8447ebe09
i261s0	147761915363552	19	9024	9024	7181	2237	4943	cb61755f10f918a9a613c909f397833f
i261s0	148861426991328	20	9024	9024	5468	1452	4016	f003e44b8dc98b391bfcd76c4310f2c0
i261s0	149960938619104	9	9024	9024	7417	2279	5138	e9e88359f2f237766c80f238a49105ed
i261s0	151060450246880	17	9024	9024	7529	2501	5027	e5436c37e29afcd21777df238ab79c77
i261s0	152159961874656	14	9024	9024	4751	1416	3335	ae72ee98f02436084958440271f66d67
i261s0	153259473502432	8	9024	9024	7558	2399	5158	bd53a50c086be5445dfb859177758f16
i261s0	154358985130208	17	9024	9024	7542	2430	5112	e8f167973c3d1c10740c126d0fd304fb
i261s0	155458496757984	12	9024	9024	4082	1376	2706	bf15469fbdbab8a2975c485a26119f2a
i261s0	156558008385760	18	9024	9024	7321	2239	5081	16f76ab695633855f947764ff13b5cb7
i261s0	157657520013536	21	9024	9024	4195	1491	2704	801587e3f09d9d79953ac7000c31d588
i261s0	158757031641312	21	9024	9024	7542	2400	5141	2e2d099c95af513730eb06ae459bf060
i261s0	159856543269088	18	9024	9024	7371	2279	5092	a2616a688f793fc139f0c4fd34c65b54
i261s0	160956054896864	13	9024	9024	4069	1410	2659	fc4f6768c3796f04cec9b3833aa351dc
i261s0	162055566524640	16	9024	9024	7677	2603	5073	6cf527e2c8ca9f90d4466b733cc0f92a
i261s0	163155078152416	20	9024	9024	5312	1346	3965	179865b599f43bb02598ec6c330977f5
i261s0	164254589780192	15	9024	9024	7654	2578	5075	e7391acdee427771501319b22226ff13
i261s0	165354101407968	21	9024	9024	4199	1581	2617	5704e89d95e6057a875a4496f3c2fd96
i261s0	166453613035744	10	9024	9024	6121	2379	3742	df0dbcd92e81f0776f71e1a442b32983
i261s0	167553124663520	15	9024	9024	7374	2329	5045	e8f05f6d538941d7bc9810cd773eb562
i261s0	168652636291296	10	9024	9024	4034	1363	2671	9c8961925da811a0937f9c85143df0aa
i261s0	169752147919072	19	9024	9024	6394	1769	4624	1009ccdfdc3bc710ca807d849ecbf904
i261s0	170851659546848	12	9024	9024	4003	1339	2663	b009c1f3ca15c063780612a47ed860cb
i261s0	171951171174624	8	9024	9024	4242	1513	2729	b515336ae398fbd67bc338ad059f1423
i261s1	62000008397025	16	9024	9024	4422	1510	2911	99f043d19b4fc0971ed7eb93957bdec2
i261s1	62000008397026	16	9024	9024	4491	1527	2964	42c9617cba4887c388ef87fd8e316c5e
i261s1	62000008397027	13	9024	9024	7989	2291	5697	e28af6ce7e738178d2eaa8d848acdb67
i261s1	62000008397028	18	9024	9024	7234	2418	4815	8c04560ae60cc6e0ae46babf8420fc24
i261s1	62000008397029	15	9024	9024	4159	1435	2724	eea1cdccdc7a1a86a04d2b892b621e08
i261s1	62000008397030	18	9024	9024	8075	2438	5636	1c4ce3a96b8cd31c4ccd9af20b79051c
i261s1	62000008397031	18	9024	9024	8466	2680	5785	e71dcf10e3b2a23ab2c460107d44ed3d
i261s1	62000008397032	16	9024	9024	8808	2657	6150	8ce231f67552e17e475c0e6fb59ef608
i261s1	62000008397033	18	9024	9024	4404	1458	2945	b16b38181e99c5032820eeb328e4683d
i261s1	62000008397034	18	9024	9024	8085	2448	5636	421d8cb4d32638648713bca65e635965
i261s1	62000008397035	11	9024	9024	8069	2448	5620	12bf7bc99c9a40c67b3981c142e78f8b
i261s1	62000008397036	12	9024	9024	8114	2404	5710	fdabed9876fe10251344840fb3d30eb7
i261s1	62000008397037	17	9024	9024	4350	1523	2827	f581037a9334343e67ec6a8ddb1810a6
i261s1	62000008397038	20	9024	9024	4486	1548	2937	bfb034491dddc55433c8c8635c9f9630
i261s1	62000008397039	14	9024	9024	8075	2464	5610	022765338b95e5562d7ce951b0b6b674
i261s1	62000008397040	13	9024	9024	4602	1512	3089	6183a79ca1ab35ffe46a6740ce02754d
i261s1	62000008397041	11	9024	9024	8065	2496	5569	22983319c874ce1288c98c488656a54b
i261s1	62000008397042	14	9024	9024	4396	1504	2891	3b0caecba3ceb800e07744a544857252
i261s1	62000008397043	17	9024	9024	7636	2609	5026	d8b23696764158cec79cb7ba396501b0
i261s1	62000008397044	15	9024	9024	5964	2370	3594	89ddd602155e46f4663d0812af6faad1
i261s1	62000008397045	23	9024	9024	4388	1522	2865	49118ee5e5f680522f8ec10171581aa0
i261s1	62000008397046	12	9024	9024	8050	2439	5610	2bf41664131942e1707121c94fa7dc2b
i261s1	62000008397047	13	9024	9024	8148	2466	5681	d7d69d98f016f28b1f159d70b7600c67
i261s1	62000008397048	15	9024	9024	4441	1508	2932	38308c0c0d7ac491ce94457123c741b4
i261s1	62000008397049	18	9024	9024	8172	2490	5681	4023c427e9bc02369fe2e5a0b9465185
i261s1	62000008397050	11	9024	9024	7974	2407	5567	75128c78ea6d969ef1ea54de7a9a7ab2
i261s1	62000008397051	17	9024	9024	8438	2578	5859	d46afad7a1232587a0c172313f29e4a0
i261s1	62000008397052	24	9024	9024	4171	1501	2670	6f589e7bbfd2e17cf74d852f46d33cf9
i261s1	62000008397053	16	9024	9024	4398	1432	2965	aa4044cb8b1cc1579664e62c482a89ee
i261s1	62000008397054	22	9024	9024	8055	2491	5564	9ca078fc519712221a512c259ab366a4
i261s1	62000008397055	11	9024	9024	4427	1479	2947	948f79b709ef03951d114e1beef6db19
i261s1	62000008397056	16	9024	9024	4360	1483	2877	2ab903781574d14467d26b47d56fde43
i261s1	62000008397057	19	9024	9024	8444	2679	5765	521d43553bc90d80d73874e8afa05650
i261s1	62000008397058	17	9024	9024	8065	2408	5657	27888bc53349c386e3b3898e48b02d3c
i261s1	62000008397059	21	9024	9024	8552	2773	5778	b9a54e8f78f0ef0789067fdeaebecaa0
i261s1	62000008397060	10	9024	9024	8100	2484	5616	c550fa4e46c9ea425e7a371fa73e11e4
i261s1	62000008397061	14	9024	9024	4482	1510	2971	785e3c21495d1bce0b1344b5257e094b
i261s1	62000008397062	15	9024	9024	6700	2718	3982	1fc39ae11d3519aa3c3c408625007ec6
